0,1
-5.8843045,-1.6685905
0.010227492,-0.8562343
-3.3956425,-1.8210491
-5.492996,0.104322575
-0.68283486,1.9802469
0.37858498,-0.38503793
3.9861498,0.3647551
2.9669302,-0.6197001
1.2018368,-1.4493921
-0.6697597,1.3218232
2.6406271,1.6380614
-5.3718557,-0.2305636
-3.3749888,-0.6370217
2.7806578,-1.5931288
4.04295,-2.0284858
-3.4215574,1.1117743
-5.4123616,1.1413839
-2.4592474,-0.37626958
-2.8085587,0.91022074
-1.8065418,-1.557365
-1.8624364,-4.1740036
-0.79346436,1.7330167
3.0518076,-1.5054784
1.9721143,-0.80951124
-5.005231,1.3719876
-6.345373,2.1996255
-1.7859718,-0.074796654
-4.730114,3.7869418
-5.4703255,0.8362054
3.2394428,0.7332088
-6.4275026,0.042864442
-6.596544,-0.017147621
-0.107012995,1.7548229
4.0054064,2.93858
-0.6376352,1.5512981
-5.910163,-1.3913355
-5.759079,0.3332004
-4.748937,-2.8100271
-0.6133782,1.6861175
-4.0288424,0.729219
1.2978356,-0.6862244
0.74476016,4.1160407
2.6251392,-0.43629086
3.0543692,-2.1256227
4.4100122,-0.24328738
0.63068277,-3.925418
-0.6397686,2.0035195
-2.117219,1.4205266
-4.165579,-0.9582898
0.90716624,0.18843432
-5.1507673,-2.8678172
-7.1205473,0.04364278
2.6733522,-1.4352865
-2.332215,-3.5904696
-6.9770055,1.4454635
-2.6246753,-0.37389123
3.6975048,0.086731665
3.2418199,0.079218484
-4.10618,-2.7179992
-4.8273187,-1.0367117
0.84580684,-1.0870359
3.6827114,1.4269933
-4.2556796,1.2079114
1.2482133,0.051591955
-2.5939145,2.0241728
-4.9485564,0.4309278
-5.9724917,0.3837478
-2.123702,-2.790825
-5.3443484,-2.446437
-3.3838935,0.9051557
3.2520108,-2.1570597
4.330429,0.19493271
-3.5529826,1.8888904
-3.906288,1.715036
-1.5452971,3.2089276
-4.318793,-2.0867143
5.430883,-0.2654145
3.700078,0.7552372
1.8890873,-0.022877313
0.28753215,-1.3134528
3.5365624,1.6442771
-0.03316214,0.470654
1.0432703,-1.7935756
-5.793828,2.5173879
-4.6482763,3.0644455
2.9259152,0.6328749
0.5397951,-2.1315408
2.413392,1.944695
-1.0487545,-1.3377471
-6.013049,1.1920038
2.3826525,-1.253599
0.64903533,3.8285785
-2.1171312,-4.293295
-5.344478,1.0408154
-0.9647646,3.9142678
2.4899106,-1.6439892
5.6016726,-0.48699096
-5.7587624,1.7377357
-6.157891,1.9082003
2.2267675,-2.5875456
-1.9050766,-2.573328
-4.896348,0.70249784
4.8757863,-1.1196994
-3.306829,-1.2361522
-0.18587755,-1.5576876
0.22318509,1.8966465
-0.38669217,-2.099072
-2.944453,3.4694498
0.27708852,-0.17461178
0.24401288,-0.33092117
-4.8498363,2.5869539
-7.594322,-0.6865201
-2.040709,-4.276867
-6.3664536,1.9129587
4.049586,-1.7803129
4.1215534,0.35562104
-3.421056,1.1433713
-6.413868,1.8790281
-5.334573,-1.2524915
1.8303595,-2.4435623
4.5220404,0.17942174
2.372707,1.5057453
-4.7554274,-0.35979024
-1.3826941,1.0199261
-6.098635,-0.7937939
-2.3388424,1.575858
-0.55893457,2.1759474
-3.286492,1.8230984
1.9133244,-1.3085041
1.9577281,-0.49317014
2.7181194,2.2525063
1.1018862,-1.367936
1.8596157,1.1049725
-6.3139896,3.00032
-0.16892663,2.2270386
-4.1031446,0.3029644
0.59249127,-0.9172623
-3.495289,3.1466773
4.6288576,-2.4940617
3.1667945,-2.6594088
3.2792273,-2.6204488
-5.377394,3.1279542
-6.133758,-2.5486944
-1.7908528,-4.3201957
-6.874289,-0.35824054
1.1886854,0.6284594
-5.4491277,-0.5843341
-6.486203,-2.2721367
-2.8550313,-0.8645703
4.257162,-0.15913048
4.680379,1.0044391
-4.493252,-1.732079
2.9380338,0.45493263
-1.0892401,-1.8742151
-6.5111475,1.3001622
1.2851887,-2.4975097
-3.7660098,-0.5323779
-4.4511623,0.7979319
-2.8876195,-0.4965889
-0.15762587,0.033566643
0.43957135,0.38229024
-3.416111,0.5981211
-6.4771204,1.0926176
1.4532361,-0.7912789
2.8340771,2.7236388
3.805059,0.28176072
4.1502724,3.0233364
0.4508883,1.4812641
-0.91622597,-1.1458863
-5.3659973,-3.4841936
-3.9383209,4.557053
-6.128003,-2.02777
-2.2851481,1.8170631
-6.7270937,1.2058978
