0,1
0.668279,2.9316514
1.351656,3.2072072
-3.0831997,-6.4772053
2.8739135,1.8512856
-0.26924005,-3.5140665
0.018981017,-4.364009
4.2283387,-3.6838584
1.231788,1.8111607
-1.7306598,-5.479613
-1.881111,-6.265772
-3.1761353,-8.528987
-4.645778,-5.7404194
-2.2468836,-5.869869
-1.5432285,-4.2805753
-0.04473185,-1.9657933
0.9493074,-4.506794
-4.7279496,-3.9413157
2.332568,4.28851
0.3179623,-3.341581
0.85810155,-1.9787339
-3.427084,-4.6872797
3.0889618,-0.18240103
3.8686872,-3.8296182
-0.9455005,-4.143555
-5.2922487,-3.1799784
3.4734862,3.4385428
-0.4241211,-4.8886614
3.281054,1.2285776
3.8719401,3.8258235
4.826849,-2.6564507
2.917081,4.445166
-6.0702276,-3.2831504
1.2083294,-0.8782592
1.1079868,-6.9370136
2.2817073,0.2197238
-4.612878,-3.3050077
4.623263,3.395263
3.1012785,3.3851032
1.2552928,3.0476532
-4.7599554,-2.797123
1.7687281,1.074159
-2.7163944,-4.7844768
-1.7331778,-4.966286
-1.5500686,-4.407986
0.84862757,1.2753516
-4.2812495,-5.0972548
-1.8797936,-4.8565826
1.2519109,0.71325994
-4.720759,-6.835696
1.3901652,0.87763065
1.5238973,-5.34443
-5.595903,-3.0826
3.959006,-2.8768928
3.4015496,1.6420485
2.5693078,4.2620287
1.5785799,-0.35048327
4.189284,-2.2186477
-1.0438628,-3.267551
4.182254,2.555806
-4.7427835,-3.745134
1.3731583,1.8195646
0.44976366,-1.9253908
3.1762598,0.7471506
0.2764862,-2.3185515
2.824253,2.3390763
2.8923833,2.6771302
-5.4659705,-2.5871925
-2.9777977,-3.2159264
-5.0144606,-2.4772077
2.6625144,0.9803268
-1.4825344,-4.6355453
5.122522,-0.82764846
-5.3685155,-6.2658944
-1.8927618,-3.2648125
-2.7148523,-6.6138
-3.9864461,-6.7980747
3.9345944,-2.9007764
-1.8672527,-6.0106564
0.67303544,-1.8705899
-1.6806883,-5.0808916
-1.0240383,-3.078417
-2.8074796,-5.601599
-0.9653211,-6.3952565
2.332753,3.456128
1.3295764,-4.501785
-0.5581556,-1.3661528
-2.9503515,-4.6321373
-3.046783,-8.376036
1.2040638,2.5137198
2.1165984,2.5028543
2.0680728,0.82430947
-2.5156822,-5.957103
1.3507627,3.3223488
-5.2867355,-2.4133554
-3.4436998,-7.097775
1.6935966,0.21214731
1.7292061,-2.7274914
4.1709657,2.0598834
2.3358219,3.6010196
-1.5404155,-4.2363043
3.7706127,-3.8175197
4.434238,1.8778642
-1.0980617,-5.9171214
-4.089703,-5.192248
-0.521998,-4.20134
-0.87395793,-4.6562386
-2.538206,-4.703544
-2.8313224,-6.554833
2.1616178,0.75496155
-1.1711046,-5.2479773
2.6884677,3.5712893
3.4620416,1.7125089
1.1463933,3.0183775
3.3176749,4.8107443
-1.1128036,-3.7485235
4.4432473,-1.6331518
2.7046163,1.3037468
-6.377507,-3.5034816
-6.2582326,-3.2207315
0.3859096,-3.5203867
4.7831216,-1.1280613
-2.5523326,-7.796641
-2.6035993,-1.4256451
1.2677035,0.3708437
1.7649729,-3.4588785
1.7282994,3.654838
1.9635249,0.09376938
-0.047327865,-4.040403
-1.1892515,-4.5450835
3.8602219,-2.1169322
-3.2813568,-8.674777
0.93391675,-1.2812164
1.2261645,-6.9853888
4.0641403,2.425054
-3.7037246,-8.117335
-4.318889,-4.396048
-0.06856209,-3.1562262
2.8283563,3.0448577
-0.62349254,-7.211485
-0.5764501,-3.7900023
0.10559903,-2.6311715
-4.115931,-3.1855776
-5.559204,-2.4956458
-2.1592295,-5.896863
-4.2784343,-5.1410484
3.154751,-2.2621737
3.201594,-1.760519
3.8328779,2.799955
0.7473541,0.07940549
4.340234,-1.7359309
3.0031846,-1.1690809
-3.454824,-6.1887016
-2.4724565,-3.6455462
1.281182,3.4576564
4.537957,1.7480875
-2.3593578,-4.469207
-2.7841847,-5.233717
4.7887745,2.4896433
-1.943945,-6.91718
-3.2667716,-5.673969
0.6497249,-2.9626708
-1.8878585,-6.9020524
2.8979905,4.289487
-2.1026442,-5.416769
-2.631353,-8.144165
1.6810269,-2.2210844
4.441361,-3.654375
0.09958044,1.6179851
-1.0983576,-5.485474
1.290218,0.6011957
0.5348707,-3.6592247
-3.8547487,-6.2396255
2.5618706,3.911076
3.5187674,2.4123602
